frame.time_epoch,ip.src,ip.dst,ip.len,tcp.len,tcp.flags.ack
"1628693442.673085000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673091000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673102000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673108000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673118000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673125000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673136000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673142000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673562000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673601000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673616000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673624000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673635000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673642000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673674000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673680000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673692000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673699000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673711000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673717000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673728000","10.0.3.10","10.0.0.10","40","0","1"
"1628693442.673734000","10.0.0.10","10.0.3.10","66","26","0"
"1628693442.673745000","10.0.3.10","10.0.0.10","40","0","1"
