frame.time_epoch,ip.src,ip.dst,ip.len
"1628109359.203974000","10.0.1.2","10.0.0.10","311"
"1628109360.205545000","10.0.1.2","10.0.0.10","311"
"1628109361.207513000","10.0.1.2","10.0.0.10","311"
"1628109362.219460000","10.0.1.2","10.0.0.10","311"
"1628109363.229490000","10.0.1.2","10.0.0.10","311"
"1628109364.231204000","10.0.1.2","10.0.0.10","311"
"1628109365.273351000","10.0.1.2","10.0.0.10","311"
"1628109366.283564000","10.0.1.2","10.0.0.10","311"
"1628109367.289164000","10.0.1.2","10.0.0.10","311"
"1628109368.291851000","10.0.1.2","10.0.0.10","311"
"1628109369.297108000","10.0.1.2","10.0.0.10","311"
"1628109370.303106000","10.0.1.2","10.0.0.10","311"
"1628109371.304813000","10.0.1.2","10.0.0.10","311"
"1628109372.307333000","10.0.1.2","10.0.0.10","311"
"1628109373.307713000","10.0.1.2","10.0.0.10","311"
"1628109374.316655000","10.0.1.2","10.0.0.10","311"
"1628109375.317564000","10.0.1.2","10.0.0.10","311"
"1628109376.324391000","10.0.1.2","10.0.0.10","311"
"1628109377.325034000","10.0.1.2","10.0.0.10","311"
"1628109378.328692000","10.0.1.2","10.0.0.10","311"
"1628109379.329944000","10.0.1.2","10.0.0.10","311"
"1628109380.331462000","10.0.1.2","10.0.0.10","311"
"1628109381.333645000","10.0.1.2","10.0.0.10","311"
"1628109382.334321000","10.0.1.2","10.0.0.10","311"
"1628109383.347783000","10.0.1.2","10.0.0.10","311"
"1628109384.349711000","10.0.1.2","10.0.0.10","311"
"1628109385.364274000","10.0.1.2","10.0.0.10","311"
"1628109386.365355000","10.0.1.2","10.0.0.10","311"
"1628109387.368828000","10.0.1.2","10.0.0.10","311"
"1628109388.370754000","10.0.1.2","10.0.0.10","311"
"1628109389.372396000","10.0.1.2","10.0.0.10","311"
"1628109390.372962000","10.0.1.2","10.0.0.10","311"
"1628109391.373621000","10.0.1.2","10.0.0.10","311"
"1628109392.375474000","10.0.1.2","10.0.0.10","311"
"1628109393.377537000","10.0.1.2","10.0.0.10","311"
"1628109394.377768000","10.0.1.2","10.0.0.10","311"
"1628109395.378691000","10.0.1.2","10.0.0.10","311"
"1628109396.379528000","10.0.1.2","10.0.0.10","311"
"1628109397.405198000","10.0.1.2","10.0.0.10","311"
"1628109398.406824000","10.0.1.2","10.0.0.10","311"
"1628109399.408193000","10.0.1.2","10.0.0.10","311"
"1628109400.411175000","10.0.1.2","10.0.0.10","311"
"1628109401.413623000","10.0.1.2","10.0.0.10","311"
"1628109402.415634000","10.0.1.2","10.0.0.10","311"
"1628109403.417710000","10.0.1.2","10.0.0.10","311"
"1628109404.419883000","10.0.1.2","10.0.0.10","311"
"1628109405.421293000","10.0.1.2","10.0.0.10","311"
"1628109406.426719000","10.0.1.2","10.0.0.10","311"
"1628109407.430826000","10.0.1.2","10.0.0.10","311"
"1628109408.434049000","10.0.1.2","10.0.0.10","311"
"1628109409.439543000","10.0.1.2","10.0.0.10","311"
"1628109410.440458000","10.0.1.2","10.0.0.10","311"
"1628109411.442647000","10.0.1.2","10.0.0.10","311"
"1628109412.444623000","10.0.1.2","10.0.0.10","311"
"1628109413.447324000","10.0.1.2","10.0.0.10","311"
"1628109414.449323000","10.0.1.2","10.0.0.10","311"
"1628109415.455849000","10.0.1.2","10.0.0.10","311"
"1628109416.456796000","10.0.1.2","10.0.0.10","311"
"1628109417.463836000","10.0.1.2","10.0.0.10","311"
"1628109418.468075000","10.0.1.2","10.0.0.10","311"
"1628109419.470676000","10.0.1.2","10.0.0.10","311"
"1628109420.478437000","10.0.1.2","10.0.0.10","311"
"1628109421.480346000","10.0.1.2","10.0.0.10","311"
"1628109422.482330000","10.0.1.2","10.0.0.10","311"
"1628109423.484023000","10.0.1.2","10.0.0.10","311"
"1628109424.485310000","10.0.1.2","10.0.0.10","311"
"1628109425.489298000","10.0.1.2","10.0.0.10","311"
"1628109426.490230000","10.0.1.2","10.0.0.10","311"
"1628109427.491182000","10.0.1.2","10.0.0.10","311"
"1628109428.496005000","10.0.1.2","10.0.0.10","311"
"1628109429.527023000","10.0.1.2","10.0.0.10","311"
"1628109430.528075000","10.0.1.2","10.0.0.10","311"
"1628109431.529468000","10.0.1.2","10.0.0.10","311"
"1628109432.539427000","10.0.1.2","10.0.0.10","311"
"1628109433.540737000","10.0.1.2","10.0.0.10","311"
"1628109434.547990000","10.0.1.2","10.0.0.10","311"
"1628109435.557098000","10.0.1.2","10.0.0.10","311"
"1628109436.563480000","10.0.1.2","10.0.0.10","311"
"1628109437.572717000","10.0.1.2","10.0.0.10","311"
"1628109438.573604000","10.0.1.2","10.0.0.10","311"
"1628109439.579472000","10.0.1.2","10.0.0.10","311"
"1628109440.580291000","10.0.1.2","10.0.0.10","311"
"1628109441.582066000","10.0.1.2","10.0.0.10","311"
"1628109442.588090000","10.0.1.2","10.0.0.10","311"
"1628109443.590347000","10.0.1.2","10.0.0.10","311"
"1628109444.592468000","10.0.1.2","10.0.0.10","311"
"1628109445.592947000","10.0.1.2","10.0.0.10","311"
"1628109446.593666000","10.0.1.2","10.0.0.10","311"
"1628109447.597574000","10.0.1.2","10.0.0.10","311"
"1628109448.599200000","10.0.1.2","10.0.0.10","311"
"1628109449.601011000","10.0.1.2","10.0.0.10","311"
"1628109450.601940000","10.0.1.2","10.0.0.10","311"
"1628109451.606766000","10.0.1.2","10.0.0.10","311"
"1628109452.609619000","10.0.1.2","10.0.0.10","311"
"1628109453.615984000","10.0.1.2","10.0.0.10","311"
"1628109454.616857000","10.0.1.2","10.0.0.10","311"
"1628109455.623557000","10.0.1.2","10.0.0.10","311"
"1628109456.624603000","10.0.1.2","10.0.0.10","311"
"1628109457.626506000","10.0.1.2","10.0.0.10","311"
"1628109458.629308000","10.0.1.2","10.0.0.10","311"
"1628109459.631136000","10.0.1.2","10.0.0.10","311"
"1628109460.632860000","10.0.1.2","10.0.0.10","311"
"1628109461.633369000","10.0.1.2","10.0.0.10","311"
"1628109462.634555000","10.0.1.2","10.0.0.10","311"
"1628109463.637415000","10.0.1.2","10.0.0.10","311"
"1628109464.639363000","10.0.1.2","10.0.0.10","311"
"1628109465.640219000","10.0.1.2","10.0.0.10","311"
"1628109466.643399000","10.0.1.2","10.0.0.10","311"
"1628109467.647953000","10.0.1.2","10.0.0.10","311"
"1628109468.652015000","10.0.1.2","10.0.0.10","311"
"1628109469.653430000","10.0.1.2","10.0.0.10","311"
"1628109470.664467000","10.0.1.2","10.0.0.10","311"
"1628109471.668625000","10.0.1.2","10.0.0.10","311"
"1628109472.670055000","10.0.1.2","10.0.0.10","311"
"1628109473.674081000","10.0.1.2","10.0.0.10","311"
"1628109474.678164000","10.0.1.2","10.0.0.10","311"
"1628109475.680372000","10.0.1.2","10.0.0.10","311"
"1628109476.682457000","10.0.1.2","10.0.0.10","311"
"1628109477.685212000","10.0.1.2","10.0.0.10","311"
