frame.time_epoch,ip.src,ip.dst,ip.len
"1628092955.524301000","10.0.1.2","10.0.0.10","311"
"1628092956.525208000","10.0.1.2","10.0.0.10","311"
"1628092957.527390000","10.0.1.2","10.0.0.10","311"
"1628092958.531335000","10.0.1.2","10.0.0.10","311"
"1628092959.539068000","10.0.1.2","10.0.0.10","311"
"1628092960.551910000","10.0.1.2","10.0.0.10","311"
"1628092961.552241000","10.0.1.2","10.0.0.10","311"
"1628092962.555233000","10.0.1.2","10.0.0.10","311"
"1628092963.559854000","10.0.1.2","10.0.0.10","311"
"1628092964.560823000","10.0.1.2","10.0.0.10","311"
"1628092965.565887000","10.0.1.2","10.0.0.10","311"
"1628092966.567678000","10.0.1.2","10.0.0.10","311"
"1628092967.568847000","10.0.1.2","10.0.0.10","311"
"1628092968.570116000","10.0.1.2","10.0.0.10","311"
"1628092969.574456000","10.0.1.2","10.0.0.10","311"
"1628092970.583184000","10.0.1.2","10.0.0.10","311"
"1628092971.586296000","10.0.1.2","10.0.0.10","311"
"1628092972.587146000","10.0.1.2","10.0.0.10","311"
"1628092973.587777000","10.0.1.2","10.0.0.10","311"
"1628092974.590365000","10.0.1.2","10.0.0.10","311"
"1628092975.592639000","10.0.1.2","10.0.0.10","311"
"1628092976.593566000","10.0.1.2","10.0.0.10","311"
"1628092977.594999000","10.0.1.2","10.0.0.10","311"
"1628092978.596690000","10.0.1.2","10.0.0.10","311"
"1628092979.599201000","10.0.1.2","10.0.0.10","311"
"1628092980.601909000","10.0.1.2","10.0.0.10","311"
"1628092981.602601000","10.0.1.2","10.0.0.10","311"
"1628092982.609756000","10.0.1.2","10.0.0.10","311"
"1628092983.611650000","10.0.1.2","10.0.0.10","311"
"1628092984.614104000","10.0.1.2","10.0.0.10","311"
"1628092985.615658000","10.0.1.2","10.0.0.10","311"
"1628092986.616416000","10.0.1.2","10.0.0.10","311"
"1628092987.618394000","10.0.1.2","10.0.0.10","311"
"1628092988.624445000","10.0.1.2","10.0.0.10","311"
"1628092989.625131000","10.0.1.2","10.0.0.10","311"
"1628092990.659078000","10.0.1.2","10.0.0.10","311"
"1628092991.660466000","10.0.1.2","10.0.0.10","311"
"1628092992.661228000","10.0.1.2","10.0.0.10","311"
"1628092993.662525000","10.0.1.2","10.0.0.10","311"
"1628092994.664609000","10.0.1.2","10.0.0.10","311"
"1628092995.665400000","10.0.1.2","10.0.0.10","311"
"1628092996.699573000","10.0.1.2","10.0.0.10","311"
"1628092997.700153000","10.0.1.2","10.0.0.10","311"
"1628092999.010998000","10.0.1.2","10.0.0.10","311"
"1628093000.014645000","10.0.1.2","10.0.0.10","311"
"1628093001.016662000","10.0.1.2","10.0.0.10","311"
"1628093002.020469000","10.0.1.2","10.0.0.10","311"
"1628093003.021128000","10.0.1.2","10.0.0.10","311"
"1628093004.027898000","10.0.1.2","10.0.0.10","311"
"1628093005.028777000","10.0.1.2","10.0.0.10","311"
"1628093006.029982000","10.0.1.2","10.0.0.10","311"
"1628093007.030753000","10.0.1.2","10.0.0.10","311"
"1628093008.032232000","10.0.1.2","10.0.0.10","311"
