frame.time_epoch,ip.src,ip.dst,ip.len,tcp.len,tcp.flags.ack
"1552411970.271506000","10.2.0.0","10.1.0.0","52","0","1"
"1552411970.272626000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411970.273831000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411970.273918000","10.2.0.0","10.1.0.0","52","0","1"
"1552411970.275045000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411970.276261000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411970.276343000","10.2.0.0","10.1.0.0","52","0","1"
"1552411970.277467000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411970.278672000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411970.278763000","10.2.0.0","10.1.0.0","52","0","1"
"1552411970.279883000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411970.281096000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411970.281190000","10.2.0.0","10.1.0.0","52","0","1"
"1552411970.282304000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411970.283526000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411970.283614000","10.2.0.0","10.1.0.0","52","0","1"
"1552411970.284720000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411970.285946000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411970.286034000","10.2.0.0","10.1.0.0","52","0","1"
"1552411970.287155000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411970.288373000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411970.288457000","10.2.0.0","10.1.0.0","52","0","1"
"1552411970.289583000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411970.290792000","10.1.0.0","10.2.0.0","1500","1448","1"
"1552411970.290875000","10.2.0.0","10.1.0.0","52","0","1"
"1552411970.292006000","10.1.0.0","10.2.0.0","1500","1448","1"
